data	TravelSight	TRS002436	红海湾	汕尾		http://destguides.ctrip.com/china/shanwei/sight22935/	http://destpic.ctrip.com/Resources/China/shanwei/image/honghaiwan.gif	四星	红海湾遮浪半岛旅游区位于汕尾市区以东18公里处，是红海湾与碣...		汕尾--遮浪中巴4元，出租车40-50元，或每人10元。中巴...	红海湾
data	TravelSight	TRS002437	凤山祖庙旅游区	汕尾		http://destguides.ctrip.com/china/shanwei/sight22936/	http://destpic.ctrip.com/Resources/China/shanwei/image/s_fengshan.jpg	四星	凤山祖庙旅游区位于汕尾市区东南面，是粤东旅游黄金海岸的主要景...			凤山祖庙旅游区
data	TravelSight	TRS002438	青铜时代遗址	汕尾		http://destguides.ctrip.com/china/shanwei/sight22937/	http://destpic.ctrip.com/Resources/China/shanwei/image/s_qingtong.jpg	二星	青铜时代遗址包括宝山楼遗址和后门青铜兵器出土点，宝山楼遗址位...			青铜时代遗址
data	TravelSight	TRS002439	莲花山旅游风景区	汕尾		http://destguides.ctrip.com/china/shanwei/sight22938/	http://destpic.ctrip.com/Resources/China/shanwei/image/s_lianhuashan.jpg	四星	无标题文档 莲花山旅游风景区位于海丰县西北部的莲花山脉间，处...			莲花山旅游风景区
data	TravelSight	TRS002440	海丰烈士陵园	汕尾		http://destguides.ctrip.com/china/shanwei/sight22939/	http://destpic.ctrip.com/Resources/China/shanwei/image/s_lsly.jpg	一星	无标题文档 海丰烈士陵园座落于海丰县城西郊的狗肚山，占地面积...			海丰烈士陵园
data	TravelSight	TRS002441	宋存庵	汕尾		http://destguides.ctrip.com/china/shanwei/sight22940/		一星	无标题文档 宋存庵位于海丰县后门镇镇北一公里的南山岭下，它是...			宋存庵
data	TravelSight	TRS002442	香港迪斯尼乐园	香港		http://destguides.ctrip.com/china/hongkong/sight22943/	http://destpic.ctrip.com/Resources/China/hongkong/image/disney3.jpg	五星	介绍：进入迪斯尼的第一站，仿造20世纪初美国乡村小镇的风格建...	自2009年2月9日起，不论任何日子，成人、儿童票价分别为3...	1、可乘搭快捷方便的地下铁路，在欣澳站转乘迪士尼綫到迪士尼站...	香港迪斯尼乐园
data	TravelSight	TRS002443	八达岭长城	北京		http://destguides.ctrip.com/china/beijing/sight230/	http://destpic.ctrip.com/Resources/China/beijing/image/s_cc.jpg	五星	八达岭长城是最具代表性的明长城之一。这里是长城重要关口居庸关...	旺季（4月1日～10月31日）45元，淡季（11月1日～3月...	八达岭位于北京西北方向的延庆县境内，距离市区约80公里。从市...	八达岭长城
data	TravelSight	TRS002444	闸坡大角湾	阳江		http://destguides.ctrip.com/china/yangjiang/sight23017/	http://destpic.ctrip.com/Resources/China/yangjiang/image/J-dajiaowan.jpg	四星	阳江市闸坡大角湾位于海陵岛闸坡镇东南，三面群峰环抱，面向浩瀚...	海上乐园48元	市区汽车总站及二运站与闸坡汽车总站之间有旅游专线车对开，每1...	闸坡大角湾
data	TravelSight	TRS002445	东湖星岛	阳江		http://destguides.ctrip.com/china/yangjiang/sight23018/	http://destpic.ctrip.com/Resources/China/yangjiang/image/s_dhxd.jpg	二星	东湖旅游区景色幽美，四面环山，位于阳江市东南部那龙河上游，距...			东湖星岛
data	TravelSight	TRS002446	海滨新城	阳江		http://destguides.ctrip.com/china/yangjiang/sight23020/		一星	海滨新城是随着海陵岛旅游业的兴起而配合建成的。在花园般的海滨...			海滨新城
data	TravelSight	TRS002447	银海宋城	阳江		http://destguides.ctrip.com/china/yangjiang/sight23021/		三星				银海宋城
data	TravelSight	TRS002448	马尾岛	阳江		http://destguides.ctrip.com/china/yangjiang/sight23022/	http://destpic.ctrip.com/Resources/China/yangjiang/image/J-maweidao.jpg	四星	马尾岛位于闸坡西南方，是半封闭型海岛，总面积1.3平方公里，...		从陆路暂时未能直达马尾岛，须从闸坡镇码头乘小艇渡海过去。	马尾岛
data	TravelSight	TRS002449	凌霄岩 	阳江		http://destguides.ctrip.com/china/yangjiang/sight23023/	http://destpic.ctrip.com/Resources/China/yangjiang/image/J-lingxiao.jpg	四星	凌霄岩是省级风景名胜区，被誉为“南国第一洞府”。洞内童乳石千...	30元（假日35元）。	市内有班车直达。	凌霄岩 
data	TravelSight	TRS002450	龙宫岩	阳江		http://destguides.ctrip.com/china/yangjiang/sight23024/		一星	龙宫岩被当地百姓称为龙宫。进入岩内，果然龙宫内陈设一应俱全，...			龙宫岩
data	TravelSight	TRS002451	金山森林公园 	阳江		http://destguides.ctrip.com/china/yangjiang/sight23025/	http://destpic.ctrip.com/Resources/China/yangjiang/image/s_slgy.jpg	二星	阳江市区森林公园位于市区东面，面积4000多亩，分为植物观赏...	门票5元。		金山森林公园 
data	TravelSight	TRS002452	石觉寺	阳江		http://destguides.ctrip.com/china/yangjiang/sight23026/	http://destpic.ctrip.com/Resources/China/yangjiang/image/s_sjs.jpg	二星	石觉寺位于阳江市区南边的漠阳江东南岸，座南向北，是阳江古八景...			石觉寺
data	TravelSight	TRS002453	石林	阳江		http://destguides.ctrip.com/china/yangjiang/sight23027/		一星	阳春石林因山之巍峨，峰之险峻令很多游客流连忘返，就连造梦工场...			石林
data	TravelSight	TRS002454	通天蜡烛	阳江		http://destguides.ctrip.com/china/yangjiang/sight23028/	http://destpic.ctrip.com/Resources/China/yangjiang/image/J-tongtianlz.jpg	四星	通天蜡烛位于春湾镇的后侧，是立于湖水中的一根石柱，因形如巨烛...			通天蜡烛
data	TravelSight	TRS002455	五桂山	中山		http://destguides.ctrip.com/china/zhongshan/sight23029/	http://destpic.ctrip.com/Resources/China/zhongshan/image/wuguishan.jpg	五星	五桂山故称“香山”，《太平环宇记》载：东莞县香山在县南隔海三...		11A、11B路公交车可达。	五桂山
data	TravelSight	TRS002456	阳江温泉	阳江		http://destguides.ctrip.com/china/yangjiang/sight23030/	http://destpic.ctrip.com/Resources/China/yangjiang/image/s_wq.jpg	二星	阳江温泉度假村位于阳东县合山镇热水村，占地面积45万多平方米...	108元。		阳江温泉
data	TravelSight	TRS002457	鸳鸯湖公园	阳江		http://destguides.ctrip.com/china/yangjiang/sight23031/	http://destpic.ctrip.com/Resources/China/yangjiang/image/s_yyh.jpg	三星	鸳鸯湖公园位于阳江市区鸳鸯湖畔。景区面积16.7万平方米，绿...	门票8元。		鸳鸯湖公园
data	TravelSight	TRS002458	月亮湾	阳江		http://destguides.ctrip.com/china/yangjiang/sight23032/		二星	月亮湾位于阳西，旅游资源丰富，除了海湾沙滩外，还有一处罕见的...			月亮湾
data	TravelSight	TRS002459	长江叠翠	中山		http://destguides.ctrip.com/china/zhongshan/sight23033/	http://destpic.ctrip.com/Resources/China/zhongshan/image/s_changjiang.jpg	五星	长江叠翠是中山市新十景之一，离中山城区中心石岐东南九公里。长...		公交6路车可达。	长江叠翠
data	TravelSight	TRS002460	孙中山故居纪念馆	中山		http://destguides.ctrip.com/china/zhongshan/sight23034/		三星	孙中山故居纪念馆是以翠亨孙中山故居为主体的纪念性博物馆，坐落...	免费开放。	乘12路公共汽车可达。	孙中山故居纪念馆
data	TravelSight	TRS002461	中山温泉	中山		http://destguides.ctrip.com/china/zhongshan/sight23035/		四星	中山温泉坐落于中山市三乡镇雍陌村，距离石岐城区24公里，离孙...	露天温泉成人108元，1.3米以下儿童58元。	公交11A、11B线可达。	中山温泉
data	TravelSight	TRS002462	玉溪三洞	阳江		http://destguides.ctrip.com/china/yangjiang/sight23036/	http://destpic.ctrip.com/Resources/China/yangjiang/image/J-yuxisd.jpg	三星	玉溪三洞是凌霄景区的一景，相距四公里。玉溪三洞原名三洞天，古...	25元（假日30元）。		玉溪三洞
data	TravelSight	TRS002463	菊城金瓣	中山		http://destguides.ctrip.com/china/zhongshan/sight23037/	http://destpic.ctrip.com/Resources/China/zhongshan/image/s_jucheng.jpg	一星	“菊城金瓣”是中山市小榄镇的美称。小榄镇的居民几乎家家户户都...		28路公交车可达。	菊城金瓣
data	TravelSight	TRS002464	闸坡	阳江		http://destguides.ctrip.com/china/yangjiang/sight23038/	http://destpic.ctrip.com/Resources/China/yangjiang/image/J-hailingdao.jpg	三星	海陵岛位于阳江市区西南沿海，地处广东、广西、海南等省区水陆交...	门票：10元/人－船票20元 开放时间：7:00--19:3...	海陵岛交通网络四通八达，广州、深圳、珠海等地均有直达旅游车至...	闸坡
data	TravelSight	TRS002465	阜峰文塔	中山		http://destguides.ctrip.com/china/zhongshan/sight23039/		一星	阜峰文塔建于明代万历三十六年(1608年)九月，知县蔡善继创...			阜峰文塔
data	TravelSight	TRS002466	紫马岭公园	中山		http://destguides.ctrip.com/china/zhongshan/sight23042/		一星	紫马岭公园位于中山市中山四路南侧，占地88.5公顷，是一座大...		1路、9路、12路公交车。	紫马岭公园
data	TravelSight	TRS002467	孙中山纪念堂	中山		http://destguides.ctrip.com/china/zhongshan/sight23043/		一星	无标题文档 孙中山纪念堂位于石岐城区中心， 纪念堂高35米，...			孙中山纪念堂
data	TravelSight	TRS002468	逍遥谷	中山		http://destguides.ctrip.com/china/zhongshan/sight23045/		四星	无标题文档 逍遥谷位于中山市五桂山腹地银坑，是一个集休闲、度...			逍遥谷
data	TravelSight	TRS002469	中山詹园	中山		http://destguides.ctrip.com/china/zhongshan/sight23047/		一星	无标题文档 中山詹园，又名中山大宅门，座落于中山市南区北台村...			中山詹园
data	TravelSight	TRS002470	观音山森林公园	东莞		http://destguides.ctrip.com/china/dongguan/sight23049/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-guanyins.jpg	三星	观音山森林公园位于东莞市樟木头镇内，公园总面积近18平方公里...	75元/人，要坐车上山需加20元/人 ，开放时间：8:00-...	位于樟木头镇石新区，在东莞市区可到汽车总站乘莞城——樟木头观...	观音山森林公园
data	TravelSight	TRS002471	虎门大桥	东莞		http://destguides.ctrip.com/china/dongguan/sight23051/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-humen.jpg	三星	与威远炮台遥相呼应的虎门大桥是由我国自行设计建造的第一座特大...		位于虎门镇，在东莞市区可到汽车总站乘莞城——虎门威远炮台的专...	虎门大桥
data	TravelSight	TRS002472	虎英森林公园	东莞		http://destguides.ctrip.com/china/dongguan/sight23052/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-huying.jpg	三星	虎英森林公园位于东莞市东城区东南的黄旗山麓，西有黄旗公园，北...	20元	在东莞市区可到文化广场乘莞城——绿色世界的专线巴士前往，在虎...	虎英森林公园
data	TravelSight	TRS002473	海战博物馆	东莞		http://destguides.ctrip.com/china/dongguan/sight23053/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-haizhan.jpg	四星	位于虎门海口威远炮台附近，是一座专题性与遗址性相结合的博物馆...	开放时间：8：30-16：30，16：30即停止进入。 免费...		海战博物馆
data	TravelSight	TRS002474	石龙金沙公园	东莞		http://destguides.ctrip.com/china/dongguan/sight23054/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-shilong.jpg	三星	石龙镇金沙公园位于江面开阔、水势浩荡的东江金沙湾畔，是每年举...		位于樟木头镇石新区，在东莞市区可到汽车总站乘莞城——石龙金沙...	石龙金沙公园
data	TravelSight	TRS002475	可园	东莞		http://destguides.ctrip.com/china/dongguan/sight23055/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-keyuan.jpg	五星	可园始建于清朝道光三十年（1850），平面呈不规则的多边形，...	8元，10元（带邮资封），开放时间：8:00-17:30	位于莞城区可园路25号，在东莞市区乘公交3、4、7、15、1...	可园
data	TravelSight	TRS002476	鸦片战争博物馆（林则徐纪念馆）	东莞		http://destguides.ctrip.com/china/dongguan/sight23056/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-yapian.jpg	四星	进入纪念馆正门，迎面处屹立着一座粉红色的大型群雕，那一个个抚...	开放时间：8：30-16：30，16：30即停止进入。 免费...	位于虎门镇解放路88号，可乘虎门——沙田镇公交车在解放路尽头...	鸦片战争博物馆（林则徐纪念馆）
data	TravelSight	TRS002477	绿色世界	东莞		http://destguides.ctrip.com/china/dongguan/sight23057/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-lvse.jpg	三星	绿色世界地处东莞市南城区，景区内绿树成荫，鸟语花香，自然景色...	15元/位；套票：25元/位（绿色世界门票 + 园中园鸟语林...	在东莞市区可到文化广场乘莞城—绿色世界的专线巴士前往，6：0...	绿色世界
data	TravelSight	TRS002478	旗峰公园	东莞		http://destguides.ctrip.com/china/dongguan/sight23058/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-qifeng.jpg	三星	旗峰公园位于莞城以南4公里的黄旗山，公园占地面积1600亩，...	5元（黄旗古庙），5元（道院），开放时间：6:00-18:0...	市内可乘坐3路、23路、26路公共汽车。	旗峰公园
data	TravelSight	TRS002479	人民公园	东莞		http://destguides.ctrip.com/china/dongguan/sight23059/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-renmingy.jpg	二星	东莞市人民公园位于莞城区中心，始建于1913年，开辟初期只有...		位于莞城区公园路1号，在东莞市区乘公交1、8、15、22、2...	人民公园
data	TravelSight	TRS002480	沙角炮台	东莞		http://destguides.ctrip.com/china/dongguan/sight23060/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-shajue.jpg	三星	鸦片战争古战场遗址。位于虎门海口沙角山，始建于清嘉庆五年（1...	20元，开放时间：7:00－17:00	位于虎门海口沙角山，在虎门镇可乘1路公交车或小巴士到沙角部队...	沙角炮台
data	TravelSight	TRS002481	威远炮台	东莞		http://destguides.ctrip.com/china/dongguan/sight23061/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-weiyuan.jpg	四星	位于虎门镇的威远岛，是鸦片战争古战场遗址之一、虎门海口防务的...	开放时间为8：30-16：30，16：30即停止进入。 免费	位于虎门镇威远岛。可乘2路公交车或小巴直达。	威远炮台
data	TravelSight	TRS002482	隐贤山庄	东莞		http://destguides.ctrip.com/china/dongguan/sight23062/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-yinxian.jpg	四星	隐贤山庄是明代贤臣李觉斯的故乡。据说李觉斯晚年因直言进谏，触...	50（含19项游乐项目）、60（含21项游乐项目）、学生票4...	位于常平镇丽城大道，在东莞市区汽车总站乘莞城——隐贤山庄的专...	隐贤山庄
data	TravelSight	TRS002483	棕榈谷水城	东莞		http://destguides.ctrip.com/china/dongguan/sight23063/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-zonglv.jpg	三星	棕榈谷水城位于御景湾酒店旁，这里恬静怡人，空气清新，绿色如茵...	50元，儿童半价。 开放时间：10:00～22:00		棕榈谷水城
data	TravelSight	TRS002484	中心广场	东莞		http://destguides.ctrip.com/china/dongguan/sight23064/	http://destpic.ctrip.com/Resources/China/dongguan/image/J-zhongxingc.jpg	三星	市中心广场位于东莞新城市中心区。广场南北长约1400米，东西...		可乘坐8路、9路、14路、17路、22路、25路、26路公共...	中心广场
data	TravelSight	TRS002485	灵谷庙	阳江		http://destguides.ctrip.com/china/yangjiang/sight23082/		一星	位于海陵岛东北部的灵谷村首。庙宇浓墨重彩，辉煌艳丽。供台主位...	5元。		灵谷庙
data	TravelSight	TRS002486	龙穿峡	天台山		http://destguides.ctrip.com/china/tiantaishan/sight23089/	http://destpic.ctrip.com/Resources/China/tiantaishan/image/s_jcxia.jpg	三星	天台山龙穿峡，位于天台县城西北部白鹤镇，因有八大瀑布，故称“...		距上三线高速公路出口仅8公里，距天台县城18公里，台州市区1...	龙穿峡
data	TravelSight	TRS002487	丹山赤水	余姚		http://destguides.ctrip.com/china/yuyao/sight23096/		三星	丹山赤水位于宁波余姚四明山腹地，是绵绵四明山中的一颗璀璨明珠...	50元	在宁波汽车南站每天7：30、13：00有大巴直达	丹山赤水
data	TravelSight	TRS002488	三江口	宁波		http://destguides.ctrip.com/china/ningbo/sight23097/	http://destpic.ctrip.com/Resources/China/ningbo/image/3jiang.jpg	四星	三江口附近有灵桥、江厦桥、甬江大桥、新江桥、江厦公园、杉杉公...		公交15路、19路等。	三江口
data	TravelSight	TRS002489	颐和园	北京		http://destguides.ctrip.com/china/beijing/sight231/	http://destpic.ctrip.com/Resources/China/beijing/image/s_yhy.jpg	五星	颐和园坐落于北京西郊，是中国古典园林之首，总面积约290公顷...	旺季（4月1日至10月31日） 6:30～18:00（大门）...	地址：北京市海淀区新建宫门路19号 乘209、330、331...	颐和园
data	TravelSight	TRS002490	北海公园	北京		http://destguides.ctrip.com/china/beijing/sight232/	http://destpic.ctrip.com/Resources/China/beijing/image/s_bhgy.jpg	五星	北海园林的开发始于辽代，金代又在辽代初创的基础上于大定十九年...	公园开放时间 6:00～22:00 门票10元 琼华岛景区开...	地址：北京市西城区文津街1号 南门：101、103、109、...	北海公园
data	TravelSight	TRS002491	南海观音寺	佛山		http://destguides.ctrip.com/china/foshan/sight23203/	http://destpic.ctrip.com/Resources/China/foshan/image/s_nhgys.jpg	二星	南海观音寺建于公元990年（即宋太宗淳化五年），距今已有一千...	10元		南海观音寺
data	TravelSight	TRS002492	荷花世界	佛山		http://destguides.ctrip.com/china/foshan/sight23204/	http://destpic.ctrip.com/Resources/China/foshan/image/s_hh.jpg	四星	荷花世界占地1200余亩，其中水面面积800多亩，种植荷花品...	50元，每天9：00-18：00开放	荷花世界位于佛山市三水区南丰大道上，从广三高速公路三水出口前...	荷花世界
data	TravelSight	TRS002493	梁园	佛山		http://destguides.ctrip.com/china/foshan/sight23205/	http://destpic.ctrip.com/Resources/China/foshan/image/s_ly.jpg	四星	梁园由当地诗书画名家梁蔼如、梁九章、梁九华及梁九图叔侄四人于...	10元，每日8：30-17：30开放。	5、18路	梁园
data	TravelSight	TRS002494	庆云洞	佛山		http://destguides.ctrip.com/china/foshan/sight23206/	http://destpic.ctrip.com/Resources/China/foshan/image/s_qyd.jpg	三星	庆云洞道观始建于光绪十九年(1894年)，气势宏伟，道教文化...	15元		庆云洞
data	TravelSight	TRS002495	三水森林公园	佛山		http://destguides.ctrip.com/china/foshan/sight23207/		一星	三水森林公园位于佛山三水区西南镇北郊，距三水区中心约有2公里...	门票：进园门票免费（即不再收取5元的景区大门门票）附各景点门...	在佛山城巴总站坐车到三水汽车站，然后坐602号公汽到达三水市...	三水森林公园
data	TravelSight	TRS002496	南国桃园	佛山		http://destguides.ctrip.com/china/foshan/sight23208/	http://destpic.ctrip.com/Resources/China/foshan/image/s_ty.jpg	三星	南国桃园是桃花的故乡，树型美、花蕾多、花色鲜、花期长。这里山...	门票：7元	1、广州流花车站乘旅游穿梭巴士直达南国桃园。 2、佛山祖庙、...	南国桃园
data	TravelSight	TRS002497	西岸	佛山		http://destguides.ctrip.com/china/foshan/sight23209/		一星	西岸旅游度假区与西樵山隔江相望，由庆云洞景区、银湖景区和狮子...	15元	1、广州坐车到高明再转坐的士； 2、佛山汽车站坐专线车直达西...	西岸
data	TravelSight	TRS002498	西樵山	佛山		http://destguides.ctrip.com/china/foshan/sight23210/	http://destpic.ctrip.com/Resources/China/foshan/image/s_xqs.jpg	四星	西樵山是一座沉寂了亿万年的死火山，位于佛山市南海区西南部，是...	西樵山国家森林公园50元，每日7：30-18：00开放	1、广州汽车客运站—西樵汽车站：每隔15分钟有一班南海专线车...	西樵山
data	TravelSight	TRS002499	南海影视城	佛山		http://destguides.ctrip.com/china/foshan/sight23211/	http://destpic.ctrip.com/Resources/China/foshan/image/s_ysc.jpg	二星	中央电视台南海影视城被誉为“中国好莱坞”，是中央电视台四大直...	60元/人，一票通：70元（含《靖港水战》门票）	佛山旅游专线2路06：00-19：45 每15分钟一班。石湾...	南海影视城
data	TravelSight	TRS002500	中山公园	佛山		http://destguides.ctrip.com/china/foshan/sight23212/	http://destpic.ctrip.com/Resources/China/foshan/image/s_zsgy.jpg	三星	佛山市中山公园位于市区东北部汾江河畔，始建于1928年，是为...	5元，开放时间:6∶30-21∶30。	乘4、6、8、9、18、21、30路公交车。	中山公园
data	TravelSight	TRS002501	佛山祖庙	佛山		http://destguides.ctrip.com/china/foshan/sight23213/	http://destpic.ctrip.com/Resources/China/foshan/image/s_zm.jpg	四星	佛山祖庙位于广东省佛山市城区，最初是供奉冶炼行业祖师的地方，...	20元（60岁以上老人半价）每日8：30-19：00开放。	市内乘坐1、4、6、9、11、12路公交车。	佛山祖庙
data	TravelSight	TRS002502	明远桥	佛山		http://destguides.ctrip.com/china/foshan/sight23216/	http://destpic.ctrip.com/Resources/China/foshan/image/s_myq.jpg	一星	明远桥在杏坛镇逢简乡，按顺德县志记载，该桥为宋代李仕修建造。...			明远桥
data	TravelSight	TRS002503	天坛	北京		http://destguides.ctrip.com/china/beijing/sight233/	http://destpic.ctrip.com/Resources/China/beijing/image/s_tt.jpg	五星	天坛位于北京城南端，是明清两代皇帝祭祀天地之神和祈祷五谷丰收...	旺季联票35元/人，门票15元/人（4月1日～10月31日）...	地址：北京市崇文区天坛路 乘特3、6、17、20、35、39...	天坛
data	TravelSight	TRS002504	明十三陵	北京		http://destguides.ctrip.com/china/beijing/sight234/	http://destpic.ctrip.com/Resources/China/beijing/image/s_mssl.jpg	四星	举世闻名的明十三陵，位于北京市昌平区境内天寿山南麓，距京城约...	神道 淡季20元，旺季30元，8:00-17:30 昭陵 淡...	地址：北京市昌平区长岭镇十三陵特区 前门乘游1、游5路、北京...	明十三陵
data	TravelSight	TRS002505	鳌园	厦门		http://destguides.ctrip.com/china/xiamen/sight2340/	http://destpic.ctrip.com/Resources/China/xiamen/image/s_ay.jpg	三星	全园占地近9000平方米，园中建筑和雕刻，均体现他寓教于游、...	10元 6:00～20:00	从集美学村后步行过去，鳌园就在集美中学的旁边。	鳌园
data	TravelSight	TRS002506	郑成功演武场遗址	厦门		http://destguides.ctrip.com/china/xiamen/sight2341/	http://destpic.ctrip.com/Resources/China/xiamen/image/ywc.jpg	一星	郑成功演武场遗址位于厦门大学鲁迅纪念馆前的大操场处，属市级文...			郑成功演武场遗址
data	TravelSight	TRS002507	胡里山炮台	厦门		http://destguides.ctrip.com/china/xiamen/sight2342/	http://destpic.ctrip.com/Resources/China/xiamen/image/pao.jpg	四星	胡里山炮台地理位置重要，向东可支援白石头炮台，提前将敌舰拦阻...	25元 7:30～18:00	公交35、96、812、616、618、531、503、81...	胡里山炮台
data	TravelSight	TRS002508	集美学村	厦门		http://destguides.ctrip.com/china/xiamen/sight2343/	http://destpic.ctrip.com/Resources/China/xiamen/image/s_jmxc.jpg	三星	集美学村既是钟灵毓秀之地，又是凝集众美的观光风景区。集美学村...	免费	厦门火车站、厦门大学门口均有来往集美的公共汽车。18路、50...	集美学村
data	TravelSight	TRS002509	南普陀寺	厦门		http://destguides.ctrip.com/china/xiamen/sight2344/	http://destpic.ctrip.com/Resources/China/xiamen/image/putuo.jpg	五星	南普陀寺规模宏大，占地25.8万平方米，建筑面积21270平...	南普陀寺3元 南普陀寺开放时间8:00～20:00	在市内坐45路、87、17路、1路、18路、29路、47路等...	南普陀寺
data	TravelSight	TRS002510	日光岩	厦门		http://destguides.ctrip.com/china/xiamen/sight2345/	http://destpic.ctrip.com/Resources/China/xiamen/image/riyan.jpg	四星	俗称“晃岩”，位于鼓浪屿中部偏南，海拔92.68米，为鼓浪屿...	套票80元（包含日光岩、百鸟园、菽庄花园、皓月园、风琴博物馆...	在厦门轮渡码头坐船摆渡，单项收费6元。厦门站首航班05：45...	日光岩
data	TravelSight	TRS002511	菽庄花园	厦门		http://destguides.ctrip.com/china/xiamen/sight2346/	http://destpic.ctrip.com/Resources/China/xiamen/image/shuzhuang.JPG	三星	1894年甲午战争清廷失败，翌年割台湾给日本，林维源及其子叔...	日光岩、菽庄花园、刻字馆、风琴馆联票80元。 6:00～18...	乘渡轮至鼓浪屿观海园码头上岸，步行几分钟即到。	菽庄花园
data	TravelSight	TRS002512	万石岩	厦门		http://destguides.ctrip.com/china/xiamen/sight2347/	http://destpic.ctrip.com/Resources/China/xiamen/image/wanshiyan.jpg	三星	位于万石植物园内，山上奇峰怪石遍布，林木繁茂，古迹众多。在万...	万石植物园门票40元	17、87路可到达。	万石岩
data	TravelSight	TRS002513	五老峰	厦门		http://destguides.ctrip.com/china/xiamen/sight2348/	http://destpic.ctrip.com/Resources/China/xiamen/image/5lao.JPG	三星	若从藏经阁后面登阶，山坡上镌刻着“五老峰”三字，迎面巨石上刻...	20元	公交1、21、15、18、29、47、45、71路可以到达。	五老峰
data	TravelSight	TRS002514	香山公园	北京		http://destguides.ctrip.com/china/beijing/sight235/	http://destpic.ctrip.com/Resources/China/beijing/image/s_xshy.jpg	五星	香山公园位于北京西郊，占地180余公顷，是一座历史悠久、文化...	淡季票价（每年11月16日至3月31日）5元 旺季票价（每年...	地址：北京市海淀区西山脚下 乘公交318、331、360、6...	香山公园
data	TravelSight	TRS002515	卢沟桥	北京		http://destguides.ctrip.com/china/beijing/sight236/	http://destpic.ctrip.com/Resources/China/beijing/image/s_lgq.jpg	四星	卢沟桥始建于1189年，1444年曾重修。由于该桥毁于洪水而...	20元	地址：北京市丰台区卢沟桥城内街101号 公交309、339路...	卢沟桥
data	TravelSight	TRS002516	太庙	北京		http://destguides.ctrip.com/china/beijing/sight237/	http://destpic.ctrip.com/Resources/China/beijing/image/s_tm.jpg	三星	太庙在明清两代为皇家祖庙，在天安门东侧，面积13.96万平方...	2元	乘1、4、10、20等发往天安门的车可达。	太庙
data	TravelSight	TRS002517	大观园	北京		http://destguides.ctrip.com/china/beijing/sight238/	http://destpic.ctrip.com/Resources/China/beijing/image/s_dgy.jpg	三星	大观园是一座再现中国古典文学名著《红楼梦》中“大观园”景观的...	40元，学生半价、团队优惠。	地址：北京市宣武区南菜园街12号 乘59路、819路、717...	大观园
data	TravelSight	TRS002518	周口店北京人遗址	北京		http://destguides.ctrip.com/china/beijing/sight239/	http://destpic.ctrip.com/Resources/China/beijing/image/s_zkdbjr.jpg	四星	周口店猿人遗址位于北京房山区周口店龙骨山，距京50公里，是一...	30元，中小学生、老年人持证15元。 8:30～16:30	地址：北京市房山区周口店大街1号 天桥乘917路或616路房...	周口店北京人遗址
data	TravelSight	TRS002519	十渡	北京		http://destguides.ctrip.com/china/beijing/sight240/	http://destpic.ctrip.com/Resources/China/beijing/image/s_sd.jpg	四星	位于北京市房山区十渡镇，距北京市区约80公里。景区属于喀斯特...	十渡景区是不收费的，但是其境内的多个景点单独收门票。 仙栖洞...	旅游专线游10路，周六、周日发车，往返票价60元。发车地点：...	十渡
data	TravelSight	TRS002520	白龙潭皇家森林公园	北京		http://destguides.ctrip.com/china/beijing/sight241/	http://destpic.ctrip.com/Resources/China/beijing/image/s_blthjslgy.jpg	三星	在北京密云县东北30公里处的龙潭山中，有一处古老名胜，这就是...	20元	可在东五环中路或东四环北路乘班车直达。 自驾车：走京密路到密...	白龙潭皇家森林公园
data	TravelSight	TRS002521	九曲溪	武夷山		http://destguides.ctrip.com/china/wuyishan/sight2413/	http://destpic.ctrip.com/Resources/China/wuyishan/image/CHN1902I001.JPG	五星	发源于武夷山自然保护区黄岗山南麓，全长62.8公里，进入风景...	竹筏漂流票价：100元/人，保险费2元/人，每筏乘坐6人。门...		九曲溪
data	TravelSight	TRS002522	武夷宫	武夷山		http://destguides.ctrip.com/china/wuyishan/sight2416/	http://destpic.ctrip.com/Resources/China/wuyishan/image/CHN1902I004.JPG	三星	是武夷山景区的门户，位于九曲溪口，初建于唐天宝年间（742-...			武夷宫
data	TravelSight	TRS002523	龙庆峡	北京		http://destguides.ctrip.com/china/beijing/sight242/	http://destpic.ctrip.com/Resources/China/beijing/image/s_lqx.jpg	四星	龙庆峡位于延庆县，距北京市区85公里，又名“古城九曲”，有“...	40元（含电梯），乘船游览60元，白花洞10元，通票110元...	在德胜门乘919路，到延庆县城再乘920环线到龙庆峡。也可乘...	龙庆峡
